date, pm25, pm10, o3, no2, so2, co
2019/12/15, 92, 38, 22, 9, 3, 9
2019/12/16, 90, 22, 22, 5, 4, 4
2019/12/17, 57, 23, 22, 5, 7, 4
2019/12/18, 57, 48, 29, 11, 7, 7
2019/12/19, 108, 42, 19, 13, 7, 7
2019/12/20, 98, 74, 17, 16, 8, 10
2019/12/21, 148, 80, 12, 13, 5, 13
2019/12/22, 164, 49, 22, 11, 9, 8
2019/12/23, 125, 60, 24, 18, 8, 9
2019/12/24, 134, 88, 19, 17, 8, 12
2019/12/25, 169, 43, 21, 8, 6, 6
2019/12/26, 100, 55, 15, 17, 10, 7
2019/12/27, 110, 75, 16, 14, 6, 10
2019/12/28, 155, 89, 24, 14, 6, 10
2019/12/29, 169, , , , , 
2019/7/1, 38, 26, 46, 8, 4, 3
2019/7/2, 49, 32, 74, 7, 5, 3
2019/7/3, 57, 51, 88, 9, 4, 5
2019/7/4, 89, 53, 78, 5, 3, 6
2019/7/5, 101, 36, 46, 4, 3, 3
2019/7/6, 66, 33, 52, 4, 2, 4
2019/7/7, 69, 38, 54, 7, 2, 5
2019/7/8, 74, 20, 52, 4, 3, 2
2019/7/9, 36, 28, 39, 3, 3, 3
2019/7/10, 47, 31, 38, 6, 3, 4
2019/7/11, 54, 38, 67, 8, 2, 4
2019/7/12, 71, 41, 57, 6, , 5
2019/7/13, 85, 38, 59, 6, 2, 4
2019/7/14, 80, 38, 44, 6, 2, 5
2019/7/15, 83, 31, 52, 3, 2, 4
2019/7/16, 75, 36, 38, 5, 2, 5
2019/7/17, 82, 29, 35, 5, 2, 4
2019/7/18, 62, 32, 59, 4, 2, 4
2019/7/19, 76, 39, 77, 5, 3, 5
2019/7/20, 72, 57, 112, 6, 2, 10
2019/7/21, 121, 56, 105, 7, 3, 7
2019/7/22, 104, 32, 37, 4, 2, 3
2019/7/23, 55, 38, 73, 7, 2, 6
2019/7/24, 86, 40, 50, 6, 2, 6
2019/7/25, 87, 45, 49, 7, 2, 6
2019/7/26, 97, 31, 47, 4, 2, 5
2019/7/27, 62, 17, 43, 3, 2, 4
2019/7/28, 44, 27, 69, 6, 2, 5
2019/7/29, 62, 27, 65, 6, 2, 5
2019/7/30, 54, 42, 82, 8, 3, 6
2019/7/31, 88, 36, 79, 7, 2, 5
2019/8/1, 70, 22, 34, 5, 2, 3
2019/8/2, 46, 19, 37, 7, 1, 3
2019/8/3, 44, 30, 51, 7, 2, 4
2019/8/4, 66, 27, 23, 4, 2, 3
2019/8/5, 60, 32, 34, 5, 3, 2
2019/8/6, 83, 42, 36, 7, 3, 3
2019/8/7, 89, 38, 39, 6, 2, 3
2019/8/8, 82, 24, 31, 4, , 3
2019/8/9, 57, 18, 18, 4, 2, 3
2019/8/10, 43, 21, 25, 3, 3, 3
2019/8/11, 48, 11, 39, 1, 2, 3
2019/8/12, 26, 84, 31, 4, 2, 5
2019/8/13, 38, 125, 31, 7, 2, 6
2019/8/14, 50, 11, 38, 5, 2, 6
2019/8/15, 42, 35, 77, 5, 3, 5
2019/8/16, 56, 25, 41, 5, 3, 4
2019/8/17, 41, 32, 62, 6, 3, 5
2019/8/18, 49, 34, 61, 7, 3, 5
2019/8/19, 58, 31, 45, 7, 2, 5
2019/8/20, 59, 35, 71, 6, 4, 5
2019/8/21, 68, 34, 41, 8, 4, 6
2019/8/22, 61, 27, 29, 6, 3, 4
2019/8/23, 41, 27, 41, 6, 3, 4
2019/8/24, 45, 36, 65, 6, 3, 5
2019/8/25, 50, 30, 47, 6, 3, 5
2019/8/26, 58, 39, 68, 6, 4, 7
2019/8/27, 78, 41, 69, 7, 4, 7
2019/8/28, 71, 22, 31, 5, 4, 3
2019/8/29, 29, 23, 34, 5, 3, 3
2019/8/30, 28, 46, 96, 8, 6, 7
2019/8/31, 69, 27, 54, 8, 3, 3
2019/9/1, 54, 32, 57, 7, 3, 4
2019/9/2, 52, 37, 70, 10, 3, 3
2019/9/3, 63, 46, 37, 7, 6, 4
2019/9/4, 84, 37, 87, 5, 2, 6
2019/9/5, 76, 39, 76, 7, 2, 5
2019/9/6, 76, 38, 41, 6, 2, 6
2019/9/7, 78, 73, 99, 8, 2, 9
2019/9/8, 147, 60, 63, 8, , 8
2019/9/9, 123, 41, 21, 13, , 6
2019/9/10, 73, 47, 34, 13, 6, 6
2019/9/11, 66, 49, 47, 9, 5, 5
2019/9/12, 70, 32, 41, 7, 3, 5
2019/9/13, 64, 15, 34, 6, 10, 3
2019/9/14, 40, 35, 46, 8, 5, 4
2019/9/15, 49, 38, 35, 8, 5, 4
2019/9/16, 60, 33, 39, 9, 7, 4
2019/9/17, 46, 28, 27, 5, 2, 1
2019/9/18, 27, 40, 38, 12, 4, 4
2019/9/19, 43, 54, 51, 14, 5, 5
2019/9/20, 77, 65, 64, 10, 3, 7
2019/9/21, 100, 31, 39, 8, 5, 3
2019/9/22, 52, 34, 36, 10, 4, 4
2019/9/23, 54, 38, 52, 10, 5, 3
2019/9/24, 62, 51, 69, 11, 4, 4
2019/9/25, 77, 57, 61, 8, 2, 5
2019/9/26, 87, 47, 61, 8, 3, 5
2019/9/27, 85, 63, 62, 9, 3, 5
2019/9/28, 95, 97, 99, 11, 5, 6
2019/9/29, 132, 94, 86, 9, 3, 7
2019/9/30, 123, 74, 71, 6, 2, 5
2019/4/1, 64, 41, 44, 11, 4, 5
2019/4/2, 63, 59, 55, 14, 7, 6
2019/4/3, 89, 99, 79, 14, 8, 8
2019/4/4, 148, 92, 57, 7, 4, 3
2019/4/5, 95, 75, 56, 11, 4, 5
2019/4/6, 80, 58, 47, 11, 4, 5
2019/4/7, 66, 45, 48, 10, 5, 5
2019/4/8, 61, 46, 41, 7, 3, 5
2019/4/9, 54, 50, 45, 9, 5, 5
2019/4/10, 70, 63, 47, 13, 7, 7
2019/4/11, 126, 87, 61, 12, 6, 7
2019/4/12, 164, 93, 51, 14, 6, 8
2019/4/13, 168, 66, 47, 10, 4, 5
2019/4/14, 78, 76, 72, 13, 7, 7
2019/4/15, 108, 72, 61, 12, 6, 6
2019/4/16, 111, 64, 78, 10, 4, 5
2019/4/17, 105, 78, 53, 8, 3, 4
2019/4/18, 68, 61, 48, 9, 3, 4
2019/4/19, 50, 61, 32, 19, 4, 6
2019/4/20, 95, 66, 51, 10, 4, 7
2019/4/21, 115, 83, 49, 16, 6, 7
2019/4/22, 115, 41, 43, 9, 3, 6
2019/4/23, 77, 83, 37, 10, 4, 6
2019/4/24, 101, 63, 63, 10, 4, 5
2019/4/25, 67, 45, 44, 9, 4, 5
2019/4/26, 60, 58, 48, 11, 6, 8
2019/4/27, 112, 29, 54, 7, 3, 5
2019/4/28, 55, 25, 45, 10, 4, 5
2019/4/29, 51, 87, 64, 16, 5, 10
2019/4/30, 147, 107, 46, 10, 4, 4
2019/5/1, 103, 105, 68, 16, 8, 7
2019/5/2, 122, 72, 94, 12, 6, 6
2019/5/3, 103, 71, 103, 14, 7, 5
2019/5/4, 107, 81, 62, 8, 3, 2
2019/5/5, 66, 77, 43, 10, 4, 3
2019/5/6, 79, 75, 68, 14, 9, 6
2019/5/7, 118, 81, 83, 11, 6, 5
2019/5/8, 104, 111, 85, 16, 9, 8
2019/5/9, 155, 95, 97, 17, 8, 7
2019/5/10, 138, 60, 75, 9, 5, 3
2019/5/11, 77, 51, 83, 8, 9, 3
2019/5/12, 73, 65, 47, 9, 5, 3
2019/5/13, 73, 65, 57, 9, 4, 3
2019/5/14, 78, 58, 59, 7, 4, 4
2019/5/15, 99, 35, 45, 9, 3, 3
2019/5/16, 62, 36, 42, 8, 4, 4
2019/5/17, 69, 32, 51, 10, 4, 3
2019/5/18, 65, 37, 47, 8, 2, 4
2019/5/19, 63, 69, 38, 6, 4, 3
2019/5/20, 55, 60, 48, 10, 4, 4
2019/5/21, 61, 67, 59, 16, 8, 7
2019/5/22, 95, 58, 91, 10, 6, 4
2019/5/23, 85, 79, 112, 13, 6, 7
2019/5/24, 126, 65, 91, 8, 4, 4
2019/5/25, 87, 52, 52, 5, 2, 3
2019/5/26, 64, 24, 40, 4, 3, 2
2019/5/27, 14, 54, 75, 13, 6, 8
2019/5/28, 72, 57, 84, 11, 4, 4
2019/5/29, 70, 62, 87, 9, 6, 6
2019/5/30, 88, 44, 51, 8, 3, 3
2019/5/31, 53, 56, 99, 10, 4, 5
2019/6/1, 83, 74, 99, 6, 3, 6
2019/6/2, 107, 67, 64, 5, 3, 4
2019/6/3, 71, 46, 57, 4, 3, 4
2019/6/4, 75, 43, 50, 8, 4, 5
2019/6/5, 75, 32, 57, 4, 7, 4
2019/6/6, 52, 28, 62, 6, 3, 4
2019/6/7, 53, 38, 64, 6, 3, 4
2019/6/8, 70, 34, 52, 5, 2, 4
2019/6/9, 59, 22, 47, 3, 2, 4
2019/6/10, 47, 23, 49, 5, 3, 3
2019/6/11, 54, 25, 69, 6, 2, 4
2019/6/12, 51, 41, 41, 8, 3, 4
2019/6/13, 68, 62, 58, 10, 4, 4
2019/6/14, 92, 44, 38, 7, 3, 7
2019/6/15, 57, 26, 40, 9, 3, 4
2019/6/16, 51, 33, 60, 10, 4, 4
2019/6/17, 61, 48, 55, 7, 2, 3
2019/6/18, 87, 32, 57, 7, 3, 3
2019/6/19, 51, 40, 57, 8, 3, 5
2019/6/20, 73, 36, 63, 5, 3, 3
2019/6/21, 55, 35, 76, 9, 4, 4
2019/6/22, 45, 44, 91, 7, 3, 4
2019/6/23, 66, 44, 75, 10, 4, 4
2019/6/24, 62, 37, 58, 5, 3, 3
2019/6/25, 71, 27, 55, 4, 3, 3
2019/6/26, 58, 42, 51, 7, 5, 3
2019/6/27, 73, 50, 46, 11, 4, 5
2019/6/28, 93, 57, 79, 8, 2, 6
2019/6/29, 122, 30, 50, 5, 3, 2
2019/6/30, 43, 27, 40, 5, 3, 3
2019/1/2, 112, 66, 10, 19, 8, 9
2019/1/3, 133, 103, 22, 18, 13, 12
2019/1/4, 165, 48, 23, 9, 7, 5
2019/1/5, 83, 53, 21, 10, 8, 7
2019/1/6, 102, 64, 21, 14, 10, 9
2019/1/7, 131, 52, 23, 7, 7, 5
2019/1/8, 74, 60, 21, 11, 7, 6
2019/1/9, 86, 87, 16, 17, 10, 11
2019/1/10, 146, 102, 21, 17, 5, 12
2019/1/11, 175, 131, 13, 17, 5, 13
2019/1/12, 221, 247, 12, 33, 7, 24
2019/1/13, 328, 94, 13, 23, 8, 13
2019/1/14, 158, 73, 19, 8, 3, 6
2019/1/15, 66, 70, 16, 19, 8, 7
2019/1/16, 97, 87, 8, 29, 9, 15
2019/1/17, 155, 88, 7, 31, 10, 13
2019/1/18, 162, 84, 10, 19, 7, 11
2019/1/19, 138, 41, 20, 9, 4, 4
2019/1/20, 57, 72, 23, 19, 5, 11
2019/1/21, 104, 92, 13, 33, 10, 14
2019/1/22, 149, 68, 29, 19, 6, 10
2019/1/23, 114, 58, 23, 19, 6, 8
2019/1/24, 111, 61, 28, 10, 4, 6
2019/1/25, 91, 46, 27, 10, 3, 5
2019/1/26, 70, 63, 24, 20, 5, 9
2019/1/27, 125, 64, 31, 11, 3, 7
2019/1/28, 84, 42, 25, 15, 4, 6
2019/1/29, 69, 72, 29, 17, 5, 10
2019/1/30, 112, 51, 30, 6, 2, 5
2019/1/31, 49, 71, 30, 11, 5, 8
2019/2/1, 125, 95, 35, 12, 6, 10
2019/2/2, 165, 76, 31, 8, 3, 8
2019/2/3, 118, 68, 31, 7, 4, 5
2019/2/4, 85, 159, 24, 9, 7, 8
2019/2/5, 205, 93, 30, 12, 7, 11
2019/2/6, 155, 55, 30, 4, 4, 4
2019/2/7, 73, 41, 34, 5, 5, 5
2019/2/8, 64, 38, 31, 5, 5, 5
2019/2/9, 78, 29, 31, 5, 7, 5
2019/2/10, 66, 53, 30, 10, 9, 11
2019/2/11, 129, 55, 30, 9, 8, 9
2019/2/12, 110, 40, 32, 6, 8, 5
2019/2/13, 80, 39, 28, 10, 8, 6
2019/2/14, 85, 51, 32, 8, 4, 6
2019/2/15, 94, 39, 32, 7, 5, 4
2019/2/16, 56, 46, 30, 15, 9, 9
2019/2/17, 91, 57, 20, 22, 9, 8
2019/2/18, 124, 70, 36, 11, 6, 8
2019/2/19, 146, 97, 33, 14, 7, 11
2019/2/20, 181, 81, 39, 16, 11, 12
2019/2/21, 151, 123, 54, 20, 13, 17
2019/2/22, 204, 106, 31, 25, 17, 11
2019/2/23, 154, 75, 33, 25, 18, 10
2019/2/24, 148, 61, 27, 17, 11, 7
2019/2/25, 108, 58, 23, 23, 15, 8
2019/2/26, 98, 84, 17, 33, 21, 12
2019/2/27, 151, 110, 21, 42, 26, 16
2019/2/28, 170, 203, 41, 36, 19, 17
2019/3/1, 264, 198, 66, 30, 24, 20
2019/3/2, 261, 173, 56, 35, 19, 15
2019/3/3, 237, 162, 36, 30, 17, 14
2019/3/4, 227, 164, 43, 23, 10, 16
2019/3/5, 237, 88, 37, 10, 2, 11
2019/3/6, 111, 59, 38, 12, 9, 6
2019/3/7, 78, 75, 51, 16, 9, 7
2019/3/8, 145, 57, 36, 15, 5, 5
2019/3/9, 113, 69, 36, 14, 4, 7
2019/3/10, 144, 87, 46, 19, 9, 9
2019/3/11, 162, 55, 35, 6, 3, 2
2019/3/12, 39, 52, 34, 12, 5, 3
2019/3/13, 62, 58, 31, 17, 7, 6
2019/3/14, 84, 59, 34, 11, 4, 4
2019/3/15, 60, 62, 32, 16, 6, 7
2019/3/16, 86, 52, 34, 14, 5, 6
2019/3/17, 71, 53, 42, 14, 6, 6
2019/3/18, 82, 72, 58, 13, 4, 9
2019/3/19, 141, 54, 57, 7, 2, 6
2019/3/20, 91, 36, 40, 6, 1, 4
2019/3/21, 64, 49, 45, 11, 2, 6
2019/3/22, 82, 37, 39, 8, 3, 5
2019/3/23, 57, 55, 45, 14, 6, 7
2019/3/24, 95, 127, 59, 18, 9, 12
2019/3/25, 184, 85, 58, 10, 5, 8
2019/3/26, 132, 74, 46, 9, 3, 7
2019/3/27, 115, 62, 38, 8, 1, 5
2019/3/28, 61, 52, 45, 16, 2, 8
2019/3/29, 97, 53, 39, 9, 1, 4
2019/3/30, 77, 34, 40, 8, 1, 3
2019/3/31, 44, 40, 40, 14, 3, 5
2018/10/1, 36, 36, 38, 7, 1, 6
2018/10/2, 69, 48, 46, 8, 1, 8
2018/10/3, 90, 39, 43, 5, 1, 7
2018/10/4, 73, 37, 44, 7, 1, 7
2018/10/5, 76, 46, 30, 5, 1, 4
2018/10/6, 54, 36, 27, 6, 2, 4
2018/10/7, 35, 59, 48, 11, 2, 8
2018/10/8, 93, 56, 25, 13, 2, 8
2018/10/9, 98, 19, 19, 5, 1, 3
2018/10/10, 20, 20, 26, 6, 1, 3
2018/10/11, 36, 31, 32, 9, 2, 5
2018/10/12, 60, 44, 55, 10, 3, 6
2018/10/13, 98, 82, 71, 13, 3, 8
2018/10/14, 146, 98, 62, 15, 4, 11
2018/10/15, 169, 48, 17, 16, 3, 7
2018/10/16, 77, 34, 29, 9, 2, 4
2018/10/17, 55, 42, 26, 15, 3, 7
2018/10/18, 80, 43, 33, 13, 4, 6
2018/10/19, 77, 62, 61, 13, 5, 9
2018/10/20, 137, 67, 52, 15, 5, 8
2018/10/21, 140, 63, 41, 12, 4, 7
2018/10/22, 108, 35, 27, 9, 2, 4
2018/10/23, 50, 50, 38, 18, 4, 6
2018/10/24, 93, 78, 50, 11, 3, 7
2018/10/25, 121, 33, 29, 4, 1, 3
2018/10/26, 29, 23, 27, 4, 2, 3
2018/10/27, 33, 20, 27, 4, 2, 4
2018/10/28, 32, 15, 21, 6, 2, 3
2018/10/29, 39, 36, 19, 10, 2, 5
2018/10/30, 61, 28, 23, 10, 3, 5
2018/10/31, 65, 42, 32, 11, 3, 6
2018/11/1, 86, 58, 41, 14, 4, 9
2018/11/2, 127, 64, 51, 13, 3, 7
2018/11/3, 137, 58, 17, 13, 2, 8
2018/11/4, 118, 34, 11, 9, 3, 12
2018/11/5, 67, 31, 13, 9, 5, 11
2018/11/6, 66, 38, 11, 14, 6, 10
2018/11/7, 79, 52, 12, 17, 6, 6
2018/11/8, 118, 88, 15, 15, 5, 12
2018/11/9, 171, 47, 17, 14, 5, 8
2018/11/10, 83, 44, 17, 17, 6, 7
2018/11/11, 90, 84, 24, 18, 6, 13
2018/11/12, 160, 93, 28, 17, 7, 13
2018/11/13, 172, 92, 31, 19, 8, 10
2018/11/14, 175, 78, 13, 19, 5, 8
2018/11/15, 142, 26, 21, 6, 1, 15
2018/11/16, 35, 42, 18, 18, 7, 5
2018/11/17, 91, 66, 22, 15, 6, 7
2018/11/18, 138, 46, 24, 13, 4, 5
2018/11/19, 75, 73, 17, 19, 7, 8
2018/11/20, 135, 41, 18, 12, 7, 5
2018/11/21, 76, 57, 24, 10, 3, 4
2018/11/22, 59, 51, 33, 10, 6, 5
2018/11/23, 105, 46, 20, 16, 4, 6
2018/11/24, 112, 102, 24, 24, 8, 12
2018/11/25, 181, 93, 34, 24, 9, 10
2018/11/26, 175, 162, 25, 14, 6, 6
2018/11/27, 160, 88, 25, 11, 4, 4
2018/11/28, 82, 57, 22, 11, 4, 5
2018/11/29, 81, 70, 17, 20, 5, 8
2018/11/30, 116, 63, 32, 9, 5, 9
2018/12/1, 96, 58, 31, 8, 2, 7
2018/12/2, 94, 77, 21, 8, 4, 5
2018/12/3, 112, 43, 22, 7, 3, 3
2018/12/4, 52, 33, 23, 6, 4, 4
2018/12/5, 58, 42, 23, 7, 4, 5
2018/12/6, 70, 30, 23, 7, 4, 4
2018/12/7, 52, 31, 27, 7, 5, 6
2018/12/8, 62, 37, 21, 16, 6, 7
2018/12/9, 86, 62, 17, 17, 7, 11
2018/12/10, 138, 55, 20, 13, 9, 7
2018/12/11, 117, 50, 20, 14, 8, 6
2018/12/12, 87, 42, 28, 9, 6, 5
2018/12/13, 61, 42, 24, 14, 6, 5
2018/12/14, 87, 67, 19, 24, 11, 9
2018/12/15, 141, 103, 17, 24, 10, 15
2018/12/16, 182, 58, 26, 15, 7, 8
2018/12/17, 100, 62, 21, 20, 12, 9
2018/12/18, 108, 50, 22, 17, 8, 8
2018/12/19, 96, 53, 29, 12, 6, 11
2018/12/20, 110, 78, 28, 17, 8, 11
2018/12/21, 162, 95, 10, 23, 7, 18
2018/12/22, 185, 40, , 8, 4, 5
2018/12/23, 66, 50, 15, 18, 9, 7
2018/12/24, 89, 65, 20, 17, 9, 7
2018/12/25, 108, 37, 26, 6, 5, 3
2018/12/26, 45, 36, 23, 6, 4, 4
2018/12/27, 63, 48, 24, 7, 4, 4
2018/12/28, 64, 37, 25, 8, 6, 4
2018/12/29, 68, 41, 22, 9, 6, 5
2018/12/30, 74, , , , , 
2018/7/1, 30, 20, 62, 9, 2, 4
2018/7/2, 48, 13, 38, 4, 1, 4
2018/7/3, 39, 26, 49, 7, 2, 4
2018/7/4, 58, 42, 67, 9, 4, 6
2018/7/5, 78, 20, 34, 2, 1, 4
2018/7/6, 48, 16, 39, 1, 1, 5
2018/7/7, 23, 15, 36, 5, 3, 4
2018/7/8, 34, 19, 37, 3, 2, 4
2018/7/9, 52, 21, 38, 7, 2, 6
2018/7/10, 54, 31, 30, 9, 3, 5
2018/7/11, 65, 19, 24, 4, 3, 3
2018/7/12, 40, 24, 39, 4, 2, 4
2018/7/13, 56, 29, 47, 6, 2, 5
2018/7/14, 63, 30, 60, 5, 3, 4
2018/7/15, 64, 21, 39, 3, 2, 4
2018/7/16, 51, 18, 37, 3, 3, 4
2018/7/17, 51, 19, 30, 3, 2, 3
2018/7/18, 49, 17, 32, 3, 2, 4
2018/7/19, 44, 24, 30, 3, 3, 4
2018/7/20, 61, 35, 35, 4, 2, 4
2018/7/21, 88, 40, 43, 4, 3, 5
2018/7/22, 94, 25, 30, 1, 2, 4
2018/7/23, 57, 20, 26, 1, 1, 4
2018/7/24, 41, 31, 58, 4, 2, 6
2018/7/25, 64, 46, 70, 3, 1, 7
2018/7/26, 107, 39, 57, 3, 1, 6
2018/7/27, 90, 49, 84, 7, 1, 8
2018/7/28, 102, 46, 55, 7, 2, 8
2018/7/29, 98, 45, 67, 6, 2, 7
2018/7/30, 89, 43, 64, 5, 4, 7
2018/7/31, 85, 43, 90, 5, 2, 9
2018/8/1, 87, 37, 52, 11, 4, 6
2018/8/2, 71, 49, 49, 7, 2, 7
2018/8/3, 89, 28, 43, 2, 1, 5
2018/8/4, 56, 33, 63, 5, 3, 6
2018/8/5, 61, 47, 80, 9, 3, 7
2018/8/6, 71, 23, 50, 4, 2, 6
2018/8/7, 71, 38, 46, 8, 2, 7
2018/8/8, 79, 37, 92, 7, 2, 8
2018/8/9, 69, 34, 109, 5, 2, 6
2018/8/10, 67, 36, 98, 4, 1, 6
2018/8/11, 66, 26, 58, 2, 1, 6
2018/8/12, 50, 26, 34, 2, 1, 5
2018/8/13, 51, 24, 21, 2, 1, 4
2018/8/14, 38, 22, 17, 1, 3, 3
2018/8/15, 42, 38, 77, 6, 2, 8
2018/8/16, 71, 33, 33, 4, 1, 6
2018/8/17, 49, 23, 55, 3, 3, 6
2018/8/18, 30, 18, 41, 2, 1, 6
2018/8/19, 38, 9, 38, 1, 1, 6
2018/8/20, 31, , , , , 
2018/8/23, 168, 36, 51, 7, 3, 11
2018/8/24, 144, 31, 87, 4, 3, 7
2018/8/25, 96, 49, 68, 7, 4, 8
2018/8/26, 82, 35, 80, 6, 4, 7
2018/8/27, 72, 29, 55, 5, 2, 7
2018/8/28, 70, 23, 48, 4, 2, 7
2018/8/29, 61, 34, 44, 7, 6, 7
2018/8/30, 61, 32, 54, 6, 3, 6
2018/8/31, 62, 23, 49, 4, 2, 4
2018/9/1, 101, 28, 48, 6, 2, 6
2018/9/2, 117, 44, 89, 6, 3, 12
2018/9/3, 93, 33, 67, 4, 3, 11
2018/9/4, 98, 28, 54, 6, 3, 6
2018/9/5, 61, 52, 82, 8, 4, 8
2018/9/6, 86, 25, 37, 4, 2, 3
2018/9/7, 64, 20, 34, 5, 2, 4
2018/9/8, 9, 23, 46, 5, 2, 5
2018/9/9, 24, 34, 57, 7, 3, 7
2018/9/10, 57, 26, 45, 4, 2, 5
2018/9/11, 43, 23, 75, 4, 2, 5
2018/9/12, 50, 23, 81, 6, 2, 5
2018/9/13, 50, 32, 41, 8, 2, 6
2018/9/14, 60, 42, 30, 11, 3, 7
2018/9/15, 69, 27, 33, 9, 4, 6
2018/9/16, 37, 38, 59, 7, 5, 6
2018/9/17, 63, 47, 78, 8, 5, 9
2018/9/18, 82, 53, 64, 8, 2, 8
2018/9/19, 89, 42, 68, 8, 2, 8
2018/9/20, 83, 49, 77, 7, 2, 9
2018/9/21, 84, 34, 33, 6, 3, 4
2018/9/22, 29, 43, 32, 6, 2, 4
2018/9/23, 40, 24, 30, 5, 2, 3
2018/9/24, 32, 25, 39, 5, 2, 5
2018/9/25, 45, 34, 40, 7, 2, 4
2018/9/26, 63, 34, 34, 8, 1, 5
2018/9/27, 65, 45, 36, 10, 1, 7
2018/9/28, 81, 56, 53, 8, 1, 6
2018/9/29, 87, 23, 23, 7, 1, 4
2018/9/30, 37, 23, 26, 5, 1, 4
2018/4/1, 67, 43, 44, 10, 3, 5
2018/4/2, 94, 85, 34, 9, 3, 4
2018/4/3, 78, 56, 39, 11, 5, 6
2018/4/4, 72, 52, 42, 9, 3, 7
2018/4/5, 107, 86, 38, 9, 4, 5
2018/4/6, 110, 41, 43, 7, 4, 5
2018/4/7, 51, 40, 46, 10, 5, 5
2018/4/8, 59, 49, 61, 9, 5, 5
2018/4/9, 66, 86, 64, 17, 8, 9
2018/4/10, 113, 59, 42, 13, 7, 5
2018/4/11, 64, 48, 47, 8, 4, 4
2018/4/12, 55, 69, 45, 12, 8, 7
2018/4/13, 73, 55, 55, 12, 5, 5
2018/4/14, 63, 49, 62, 8, 4, 4
2018/4/15, 48, 45, 74, 18, 9, 5
2018/4/16, 64, 55, 64, 15, 7, 6
2018/4/17, 69, 96, 84, 15, 6, 9
2018/4/18, 136, 93, 84, 11, 4, 11
2018/4/19, 145, 70, 73, 8, 4, 12
2018/4/20, 124, 57, 35, 6, 3, 8
2018/4/21, 75, 36, 36, 7, 3, 8
2018/4/22, 69, 23, 43, 7, 3, 5
2018/4/23, 54, 48, 56, 15, 6, 7
2018/4/24, 88, 49, 72, 16, 6, 6
2018/4/25, 89, 63, 104, 14, 8, 7
2018/4/26, 109, 64, 49, 13, 5, 6
2018/4/27, 72, 63, 82, 18, 9, 6
2018/4/28, 89, 82, 102, 14, 7, 11
2018/4/29, 143, 73, 77, 8, 4, 11
2018/4/30, 131, 31, 81, 5, 3, 8
2018/5/1, 66, 31, 58, 7, 3, 4
2018/5/2, 55, 39, 60, 8, 2, 3
2018/5/3, 51, 52, 89, 10, 4, 7
2018/5/4, 78, 70, 87, 12, 5, 8
2018/5/5, 105, 69, 82, 7, 3, 9
2018/5/6, 129, 57, 67, 8, 3, 6
2018/5/7, 88, 51, 66, 10, 3, 5
2018/5/8, 72, 56, 62, 11, 4, 7
2018/5/9, 82, 54, 86, 16, 7, 6
2018/5/10, 78, 47, 46, 8, 4, 5
2018/5/11, 76, 33, 51, 7, 3, 4
2018/5/12, 68, 56, 66, 12, 8, 8
2018/5/13, 109, 59, 64, 8, 4, 8
2018/5/14, 111, 40, 42, 5, 2, 7
2018/5/15, 80, 18, 37, 5, 3, 7
2018/5/16, 50, 25, 31, 9, 3, 9
2018/5/17, 77, 40, 61, 8, 5, 4
2018/5/18, 47, 35, 47, 5, 4, 6
2018/5/19, 54, 16, 54, 4, 3, 3
2018/5/20, 32, 18, 54, 6, 4, 4
2018/5/21, 34, 34, 44, 9, 3, 5
2018/5/22, 69, 67, 83, 10, 5, 6
2018/5/23, 80, 93, 99, 9, 7, 8
2018/5/24, 123, 76, 77, 10, 6, 8
2018/5/25, 121, 43, 56, 13, 5, 4
2018/5/26, 77, 62, 69, 12, 6, 7
2018/5/27, 114, 85, 81, 8, 5, 8
2018/5/28, 139, 51, 42, 12, 6, 7
2018/5/29, 82, 44, 53, 11, 4, 5
2018/5/30, 68, 44, 58, 8, 4, 5
2018/5/31, 59, 43, 64, 12, 7, 6
2018/6/1, 66, 38, 69, 9, 5, 5
2018/6/2, 67, 36, 65, 8, 5, 5
2018/6/3, 63, 45, 62, 8, 6, 6
2018/6/4, 87, 47, 56, 5, 4, 5
2018/6/5, 81, 55, 69, 6, 4, 6
2018/6/6, 103, 37, 42, 3, 2, 6
2018/6/7, 80, 46, 57, 8, 3, 7
2018/6/8, 97, 48, 51, 12, 6, 7
2018/6/9, 83, 36, 47, 6, 3, 6
2018/6/10, 75, 23, 45, 4, 3, 7
2018/6/11, 52, 30, 52, 8, 4, 5
2018/6/12, 64, 24, 56, 5, 3, 5
2018/6/13, 60, 18, 52, 5, 4, 5
2018/6/14, 55, 20, 39, 4, 4, 6
2018/6/15, 63, 28, 37, 4, 5, 5
2018/6/16, 77, 34, 43, 5, 4, 5
2018/6/17, 77, 31, 36, 4, 3, 4
2018/6/18, 71, 38, 31, 9, 3, 5
2018/6/19, 98, 44, 57, 9, 2, 8
2018/6/20, 101, 39, 64, 11, 5, 5
2018/6/21, 67, 64, 53, 12, 5, 7
2018/6/22, 123, 46, 99, 15, 7, 6
2018/6/23, 86, 51, 107, 13, 8, 7
2018/6/24, 81, 43, 54, 9, 4, 4
2018/6/25, 79, 17, 47, 9, 3, 4
2018/6/26, 51, 96, 80, 14, 4, 9
2018/6/27, 199, 40, 49, 7, 1, 6
2018/6/28, 80, 27, 74, 9, 4, 5
2018/6/29, 59, 43, 53, 7, 2, 5
2018/6/30, 91, 9, 51, 3, 1, 3
2018/1/1, 96, 42, 20, 12, 6, 6
